Record Type	CDS Code
School	39686766042824
School	39686846110530
School	39686846042832
School	39686846042873
School	39686846114490
School	39686843930336
School	39686846107973
School	39686846042857
School	39686846042840
School	39686846042865
School	39686846108997
School	39686846042881
School	39686846106488
School	39686846042899
School	39686846109003
School	39754996118699
School	39754996200026
School	39754996042832
School	39754996085005
School	39754990108357
School	39754996108997
School	39754996110530
School	39754996106488
School	39754996042857
School	39754996107973
School	39754997104292
School	39754996042865
School	39754990102384
School	39754996042881
School	39754996978324
School	39754996978399
School	39754997095102
School	39754996114490
School	39754996042899
School	39754997094634
School	40687006042907
School	40687007040066
School	40687006042915
School	40687006117980
School	40687007099641
School	40687006042923
School	40687006042949
School	40687006111058
School	40687006107544
School	40687006042956
School	40687006042964
School	40687186042972
School	40687186042980
School	40687266042998
School	40687266131890
School	40754656042972
School	40687426043004
School	40687596043012
School	40687596043129
School	40687596153233
School	40687596043079
School	40687596043038
School	40687596043046
School	40687596043053
School	40687590110486
School	40687596043061
School	40687596043087
School	40687596043095
School	40687597098437
School	40687597085111
School	40687596043111
School	40687596978456
School	40754576157788
School	40754576043145
School	40754576043137
School	40754574030243
School	40754576109151
School	40754576978464
School	40754576978472
School	40754576108377
School	40754576043160
School	40687676043145
School	40687676043137
School	40687676109151
School	40687676101570
School	40687676113096
School	40687676043152
School	40687676114219
School	40687679011412
School	40687676108377
School	40687676043178
School	40687676043160
School	40687836043178
School	40687916043186
School	40688096096325
School	40688096043194
School	40688096043277
School	40688096043202
School	40688096148324
School	40688096144190
School	40688096043210
School	40688096043228
School	40688096043236
School	40688096978415
School	40688096043244
School	40688096135222
School	40688096110621
School	40688096999403
School	40688097101934
School	40688096043251
School	40688096978431
School	40688096043269
School	40688097070428
School	40688096131916
School	40688096147102
School	40688096043285
School	40688096043293
School	40688096043301
School	40104056155535
School	40104056157259
School	40688250125807
School	40688250108522
School	40688256043319
School	40688336043327
School	40688336043335
School	40688336043343
School	40688417099526
School	40688417045321
School	40688416043350
School	40688416978449
School	40688416112155
School	41688586043392
School	41688580120162
School	41688587087018
School	41688586043400
School	41688586043418
School	41688666987580
School	41688666043426
School	41688666978530
School	41688666043434
School	41688666940043
School	41688666043442
School	41688666154538
School	41688666043459
School	41688666978613
School	41688666978662
School	41688666043467
School	41688666043475
School	41688666978704
School	41688666043483
School	41688660121111
School	41688666114771
School	41688666204606
School	41688746043491
School	41688746043509
School	41688746043517
School	41688826142038
School	41688820119818
School	41688826043525
School	41688820107565
School	41688820125088
School	41688826043533
School	41688826043541
School	41688826155329
School	41688820133157
School	41688826043558
School	41688826043566
School	41688826043574
School	41688826978720
School	41688826043582
School	41688826043590
School	41688826978811
School	41688820112995
School	41688826043608
School	41688906043616
School	41688906043624
School	41688906043632
School	41688906043640
School	41688906043657
School	41688907093735
School	41688906140800
School	41688906902324
School	41689086043707
School	41689086043673
School	41689086043681
School	41689087031446
School	41689086978712
School	41689086043699
School	41689166043715
School	41689166043723
School	41689160112284
School	41689166043749
School	41689166043731
School	41689166043764
School	41689166043772
School	41689166043780
School	41689166043798
School	41689166043806
School	41689166043814
School	41689166043822
School	41689166978647
School	41689166978654
School	41689167045206
School	41689169011420
School	41689166043830
School	41689166043848
School	41689166118335
School	41689166043855
School	41689166043897
School	41689166043863
School	41689166978738
School	41689166966139
School	41689166138093
School	41689166115364
School	41689166043871
School	41689166043756
School	41689166043889
School	41689166043905
School	41689166043913
School	41689167008816
School	41689406044077
School	41689406044085
School	41689576141022
School	41689576044093
School	41689576044101
School	41689576044119
School	41689576044127
School	41689576904122
School	41689576965602
School	41689577096381
School	41689576915185
School	41689656147086
School	41689656044135
School	41689656044143
School	41689656044150
School	41689656044168
School	41689656978696
School	41689656044176
School	41689656978753
School	41689656978860
School	41689656978902
School	41689736044184
School	41689736044192
School	41689737093743
School	41689736044200
School	41689736044218
School	41689736044226
School	41689736044234
School	41689736044242
School	41689736044259
School	41689736978837
School	41689736044267
School	41689326043939
School	41689326043947
School	41689326043954
School	41689326978621
School	41689326043962
School	41689327094139
School	41689326044044
School	41689326043921
School	41689320105874
School	41689326043996
School	41689326044002
School	41689326044010
School	41689326044028
School	41689326044036
School	41689326044069
School	41689326044051
School	41689816044275
School	41689816144067
School	41689816044283
School	41689816044291
School	41689997044936
School	41689996114953
School	41689990134197
School	41689997016009
School	41689996044309
School	41689996044333
School	41689996044366
School	41689996044325
School	41689994130118
School	41689996114045
School	41689996044341
School	41689996044358
School	41689990135608
School	41689997080716
School	41689990126649
School	41689996044374
School	41689996044382
School	41689996154504
School	41689996108658
School	41689990131409
School	41689996044390
School	41689990136093
School	41689996044317
School	41689996044408
School	41689990109561
School	41689996116826
School	41689990100032
School	41689996044416
School	41690056114037
School	41690056101950
School	41690054130100
School	41690057080757
School	41690056069850
School	41690056069868
School	41690056044424
School	41690050127282
School	41690056157101
School	41690056044440
School	41690056135891
School	41690056044457
School	41690056044465
School	41690056044473
School	41690056044481
School	41690056044499
School	41690057103633
School	41690056044507
School	41690056044515
School	41690056044531
School	41690056044523
School	41690056144109
School	41690050132068
School	41690056044549
School	41690056044556
School	41690056044564
School	41690050110056
School	41690056115026
School	41690056102941
School	41690056978746
School	41690056987796
School	41690056987614
School	41690056978787
School	41690050132076
School	41690056044572
School	41690056044432
School	41690056044580
School	41690056923536
School	41690056904478
School	41690056978894
School	41690056137699
School	41690056044598
School	41690056044606
School	41690057016082
School	41690057086762
School	41690056955975
School	41690056204002
School	41690056205033
School	41690136044648
School	41690136143929
School	41690136044614
School	41690136044630
School	41690136044655
School	41690136044663
School	41690136044713
School	41690136978639
School	41690136990865
School	41690136044671
School	41690136044689
School	41690136044697
School	41690136044010
School	41690136044705
School	41690136044622
School	41690136978910
School	41690136149967
School	41690210113217
School	41690216204671
School	41690210133645
School	41690216044721
School	41690216044739
School	41690216044747
School	41690216044754
School	41690216928063
School	41690216044762
School	41690210138685
School	41690216112213
School	41690210101279
School	41690210126961
School	41690216978829
School	41690216044770
School	41690216044788
School	41104136093298
School	41104136093306
School	41690396044812
School	41690390125070
School	41690390136242
School	41690396044838
School	41690396044846
School	41690396112650
School	41690397097405
School	41690396044879
School	41690396044952
School	41690396044887
School	41690396044895
School	41690396044903
School	41690396955942
School	41690396044911
School	41690397057433
School	41690396044929
School	41690396146781
School	41690396144000
School	41690396044937
School	41690396044945
School	41690396044804
School	41690396044960
School	41690396932883
School	41690396201362
School	41690396044978
School	41690397096357
School	41690396132781
School	41690396044994
School	41690396045009
School	41690397016074
School	41690397008808
School	41690396044986
School	41690396156616
School	41690396978852
School	41690396978878
School	41690396978886
School	41690396978928
School	41690396045017
School	41690396154355
School	41690396978597
School	41690396045025
School	41690390110817
School	41690626140891
School	41690706978498
School	41690706045033
School	41690706045041
School	41690706045058
School	41690706045066
School	41690706202816
School	41690700131730
School	41690706045074
School	41690706068282
School	41690706045082
School	41690706045090
School	41690706978688
School	41690707063662
School	41690706045108
School	41690706045116
School	41690706045124
School	41690706045132
School	41690706045140
School	41690706978936
School	41690706045157
School	41690886045165
School	42691046045256
School	42691126045264
School	42691120111773
School	42691120124255
School	42691120137877
School	42691120137885
School	42691120127704
School	42691386045280
School	42691387078728
School	42691386119804
School	42691466045298
School	42691466045306
School	42691466094866
School	42691466045314
School	42691466136196
School	42691466045322
School	42691467102676
School	42691616045348
School	42691796200984
School	42691796045355
School	42691796153761
School	42691796045363
School	42691796045371
School	42691796118434
School	42691796915789
School	42750107089915
School	42750106045389
School	42691876045389
School	42691956067110
School	42691956045397
School	42691957099849
School	42691956045405
School	42691956045413
School	42691956045421
School	42691956045439
School	42691957084122
School	42691956045447
School	42691954230033
School	42691956045454
School	42691959011438
School	42691956045462
School	42691956045470
School	42691956045488
School	42691956045496
School	42691950123034
School	42691956991111
School	42691956045504
School	42691956928170
School	42691956148811
School	42691956152391
School	42691956904957
School	42691956153928
School	42691956965719
School	42691956938518
School	42692030136564
School	42692036045520
School	42692036045512
School	42692116045538
School	42692116940290
School	42692116045546
School	42692116979025
School	42692116045553
School	42692296045561
School	42692296045579
School	42692296925291
School	42692296045587
School	42692296045595
School	42692296045603
School	42692296131940
School	42692296045611
School	42692296045629
School	42692296045637
School	42692296965628
School	42692296045645
School	42692296045660
School	42692296045652
School	42692290116921
School	42692296068902
School	42692296045686
School	42692296045694
School	42692456137228
School	42692454230199
School	42692456045710
School	42692457063357
School	42692526979009
School	42692526045728
School	42692526965669
School	42692606045736
School	42692607097033
School	42692606928113
School	42692606146229
School	42692606142921
School	42692606045777
School	42692606045751
School	42692606045769
School	42692606045702
School	42692606131957
School	42692600116434
School	42692606045785
School	42692606905335
School	42692606045793
School	42692606045801
School	42692606045744
School	42692606135263
School	42692606965693
School	42692606137558
School	42692606045330
School	42104216153522
School	42692786069579
School	42692786097299
School	42692786113591
School	42692780118869
School	42692786045868
School	42692786045876
School	42692786045843
School	42692786045900
School	42692786069876
School	42692789011446
School	42692786097307
School	42692786045942
School	42767866140164
School	42767866045819
School	42767866118202
School	42767866045827
School	42767867079544
School	42767866045835
School	42767866965727
School	42767866045850
School	42767866965644
School	42767866045884
School	42767866045892
School	42767866993836
School	42767866095962
School	42767867097777
School	42767866045918
School	42767866156079
School	42767866045926
School	42767866111603
School	42767866978944
School	42767866116875
School	42767866146328
School	42767866045934
School	42693026045959
School	42693026045967
School	42693026045975
School	42693026107007
School	42693026046064
School	42693026045991
School	42693026046007
School	42693026046015
School	42693026046031
School	42693026046049
School	42693026045983
School	42693026046056
School	42693029011453
School	42693026046023
School	42691206045959
School	42691206045967
School	42691206045975
School	42691206107007
School	42691206045272
School	42691206046064
School	42691206918999
School	42691207078884
School	42691206046007
School	42691200131623
School	42691200102863
School	42691200139824
School	42691206046031
School	42691206046049
School	42691206109268
School	42691206046056
School	42691200102848
School	42691206965701
School	42691206119812
School	42691206138101
School	42691206046023
School	42693286138457
School	42693360120840
School	42693366046072
School	42693366103402
School	43693696046114
School	43693697102734
School	43693690129254
School	43693690108167
School	43693690135749
School	43693690125526
School	43693696046247
School	43693696046122
School	43693696046239
School	43693696046130
School	43693696046148
School	43693699007154
School	43693697042237
School	43693696046155
School	43693697061435
School	43693697100795
School	43693696142830
School	43693696135271
School	43693696046171
School	43693696046189
School	43693690114918
School	43693696068910
School	43693690106633
School	43693690129924
School	43693690107748
School	43693696046197
School	43693696046205
School	43693696046213
School	43693696046221
School	43693696046254
School	43693696046163
School	43693696979371
School	43693696046262
School	43693696046270
School	43693696089270
School	43693696046288
School	43693690107763
School	43693690126284
School	43693696046296
School	43693690114900
School	43693696046304
School	43693697037492
School	43693696980452
School	43693696905178
School	43693696046312
School	43693696046320
School	43693697078751
School	43693696046346
School	43693696046338
School	43693776046353
School	43693776111348
School	43693776071526
School	43693776095335
School	43693776089288
School	43693777082522
School	43693776046361
School	43693777101280
School	43693776148258
School	43693776095343
School	43693776133417
School	43693776999544
School	43693776068928
School	43693776046379
School	43693776046387
School	43693777091853
School	43693777086614
School	43693776046395
School	43693777086655
School	43693776067177
School	43693776093033
School	43693776980247
School	43693776095350
School	43693776046403
School	43693776203012
School	43693776154140
School	43693776093041
School	43693856046411
School	43693856046429
School	43693856046437
School	43693856200943
School	43693856046445
School	43693856046452
School	43693856130215
School	43693857080914
School	43693856206510
School	43693856046478
School	43693857041114
School	43693856940605
School	43693856046494
School	43693856980445
School	43693856046502
School	43693850133439
School	43693936046510
School	43693930137273
School	43693937104037
School	43693936046536
School	43693937077639
School	43693936046544
School	43693936135289
School	43693936046551
School	43693937061401
School	43693936046569
School	43693936046577
School	43693936046585
School	43693936046593
School	43693936203582
School	43693936046601
School	43693936046619
School	43693936046635
School	43693936991384
School	43693936046643
School	43693936046650
School	43693936046676
School	43693936142525
School	43693936914956
School	43693936046684
School	43693936046692
School	43693936980528
School	43693936980544
School	43693936137400
School	43693936980338
School	43693930106005
School	43693936980353
School	43694196046940
School	43694196903793
School	43694196067185
School	43694196046718
School	43694196046726
School	43694196046742
School	43694196046932
School	43694196046775
School	43694196139935
School	43694196046791
School	43694196046809
School	43694197082738
School	43694196046841
School	43694196046858
School	43694196046866
School	43694196046874
School	43694196046908
School	43694196046916
School	43694196046759
School	43694197101264
School	43694196046957
School	43694196046783
School	43694196980262
School	43694196159701
School	43694196046965
School	43694196046973
School	43694196046981
School	43694196999551
School	43694196101596
School	43694196046734
School	43694196047039
School	43694196047005
School	43694196046825
School	43694196047021
School	43694196104046
School	43694196979421
School	43694196047047
School	43694196979447
School	43694196137723
School	43694196980239
School	43694196047062
School	43694196047070
School	43694196994172
School	43694196987721
School	43694196980460
School	43694196047088
School	43694196046924
School	43694197083975
School	43694196046817
School	43694196047104
School	43694196047112
School	43694196047054
School	43694196046700
School	43694196099758
School	43694356140750
School	43694356047120
School	43694350102616
School	43694356067193
School	43694356110159
School	43694356107593
School	43694356155568
School	43694357034259
School	43694356047138
School	43694356085690
School	43694356047146
School	43694356117956
School	43694356095988
School	43694356047153
School	43694356071534
School	43694357101272
School	43694356940522
School	43694356105787
School	43694356102081
School	43694356047161
School	43694357098650
School	43694356047179
School	43694357008956
School	43694357072390
School	43694356111942
School	43694356115851
School	43694500129247
School	43694500121483
School	43694506047229
School	43694506047211
School	43694506940423
School	43694500127225
School	43694506047195
School	43694506047203
School	43694506109433
School	43694500129205
School	43694506047260
School	43694506047237
School	43694506047245
School	43694500108696
School	43694506067201
School	43694500123299
School	43694500128108
School	43694506047252
School	43694506115943
School	43694506071542
School	43694500111849
School	43694506047278
School	43694506956478
School	43694506980312
School	43694500113662
School	43694506105795
School	43694846116461
School	43694846047294
School	43694846047302
School	43694840123760
School	43694846047310
School	43694846099238
School	43694846047328
School	43694847098684
School	43694846047286
School	43694847090301
School	43694846106991
School	43694846047336
School	43694846047344
School	43694846966147
School	43694927086812
School	43694926047351
School	43695006093058
School	43695006047369
School	43695007008972
School	43695186047377
School	43695186047385
School	43695186996250
School	43695186047393
School	43695186047401
School	43695186135297
School	43695186130009
School	43695186047419
School	43695186047427
School	43695186047435
School	43695186139323
School	43695186047443
School	43695186150437
School	43695180118703
School	43695186916357
School	43695186047450
School	43695186979355
School	43695186047468
School	43695186913610
School	43695186979413
School	43695186047476
School	43695186047484
School	43695186047492
School	43695186047500
School	43695186980213
School	43695186142145
School	43695186955967
School	43695266047518
School	43695266047526
School	43695267079304
School	43695266135305
School	43695266979322
School	43695266047534
School	43695264330288
School	43695266047542
School	43695266089296
School	43695267103211
School	43695266047559
School	43695266047567
School	43695266980551
School	43695266916977
School	43695426047575
School	43733876046106
School	43733876047583
School	43733876047591
School	43733876047609
School	43733876904791
School	43733876047617
School	43733876047625
School	43733876047633
School	43733870137505
School	43733876047641
School	43733876133409
School	43733877094600
School	43733876151260
School	43733876047658
School	43733876067219
School	43733876931083
School	43733876047674
School	43733877028806
School	43733876152201
School	43733876047690
School	43695676047708
School	43695756047716
School	43695756137665
School	43695756047724
School	43695756047732
School	43695756908099
School	43695757103385
School	43695756133714
School	43695756047740
School	43695756047757
School	43695756047765
School	43695756047773
School	43695756047799
School	43695756138556
School	43695756047807
School	43695750129940
School	43695756047823
School	43695756047831
School	43695756047815
School	43695756047849
School	43695756158869
School	43695756139083
School	43695756998058
School	43695756047864
School	43695756131965
School	43695836118376
School	43695836047872
School	43695837098791
School	43695836118541
School	43695836903033
School	43695836109375
School	43695836047880
School	43695836153290
School	43695836047930
School	43695836098263
School	43695836095392
School	43695836047898
School	43695836047906
School	43695836047914
School	43695836133748
School	43695837099948
School	43695836047922
School	43695836098271
School	43695836047948
School	43695837101413
School	43695836980403
School	43695836138838
School	43696176048037
School	43696176048045
School	43696176048052
School	43696176048060
School	43696176048078
School	43696176067227
School	43695916047955
School	43695916150809
School	43695916047963
School	43695916047971
School	43695910132373
School	43695910121830
School	43695910138750
School	43695916047997
School	43695916148548
School	43695916048029
School	43695916048003
School	43695916049480
School	43695910121913
School	43695916048011
School	43695916146393
School	43695916940647
School	43695916980478
School	43695917089584
School	43695916049464
School	43695916049514
School	43695916204135
School	43696256048086
School	43696257027733
School	43696256095400
School	43696256072177
School	43696256068936
School	43696256067235
School	43696256131973
School	43696256048102
School	43696256048094
School	43696256072151
School	43696256048151
School	43696256048128
School	43696256048110
School	43696256048144
School	43696256099451
School	43696256068167
School	43696250129791
School	43696256116081
School	43696256137574
School	43696256048136
School	43696256048169
School	43696256088306
School	43696256093066
School	43696256072144
School	43696256072169
School	43696256067243
School	43696256908180
School	43696256048177
School	43696256206015
School	43696256097430
School	43696256117014
School	43696256148217
School	43696250123489
School	43696337098288
School	43696336048185
School	43696336145007
School	43696336158943
School	43696416048193
School	43696416150700
School	43696416144596
School	43696416115562
School	43696417089956
School	43696416084578
School	43696417099344
School	43696416048219
School	43696416048227
School	43696416048292
School	43696416048235
School	43696416048250
School	43696416048268
School	43696416048276
School	43696416048284
School	43696417072002
School	43696416048300
School	43696416157861
School	43696416137657
School	43696416048201
School	43696416048318
School	43696417104755
School	43696416048326
School	43696416143283
School	43696416141899
School	43696416991376
School	43696416068241
School	43696417097256
School	43696416048334
School	43696416048243
School	43696416048342
School	43696416048359
School	43696416048367
School	43696416152292
School	43696417082472
School	43696416979470
School	43696416048383
School	43696416131981
School	43696417098668
School	43696416200117
School	43696416144166
School	43696416048391
School	43696416048409
School	43696416140495
School	43696666916431
School	43696666048417
School	43696666924997
School	43696666048425
School	43696666048433
School	43696666048441
School	43696666048458
School	43696666096259
School	43696666048474
School	43696666048482
School	43696666141881
School	43696666048490
School	43696666930929
School	43696667098270
School	43696666048508
School	43696666048466
School	43696666202675
School	43696666048516
School	43696666048524
School	43696666119010
School	43696666979306
School	43696666048532
School	43696667090491
School	43696666048540
School	43696666093082
School	43696666048557
School	43696666048722
School	43696666048565
School	43696666048573
School	43696666048581
School	43696667019169
School	43696667101579
School	43696666048599
School	43696666048607
School	43696666048615
School	43696667094840
School	43696666048623
School	43696666048631
School	43696666093074
School	43696666048649
School	43696666048656
School	43696666069884
School	43696666135313
School	43696666096267
School	43696666147953
School	43696666133029
School	43696666093090
School	43696666093108
School	43696666048664
School	43696666140768
School	43696666048672
School	43696666203087
School	43696667104110
School	43696666048680
School	43696666048698
School	43696667098924
School	43696666048706
School	43696666980411
School	43696666980510
School	43696666980221
School	43696666114839
School	43696666048714
School	43696666048730
School	43696666048748
School	43696666048755
School	43696666048763
School	43696666069892
School	43104390129213
School	43104390106534
School	43104396101083
School	43104390111880
School	43104390127969
School	43104396155477
School	43104390129262
School	43104390125781
School	43104390125799
School	43104390123281
School	43104390126045
School	43104390131110
School	43104390120642
School	43104390113704
School	43104390127480
School	43104390133496
School	43104390119024
School	43104390132001
School	43104390131748
School	43104390132530
School	43696746923759
School	43696746048771
School	43696746048789
School	43696746048797
School	43696746048805
School	43696746048813
School	43696746048821
School	43696746048839
School	43696746048847
School	43696740133363
School	43696747099351
School	43696740110700
School	43696746048870
School	43696747084692
School	43696746953400
School	43696746048896
School	43696746048904
School	43696746048912
School	43696746048920
School	43696746048938
School	43696746048946
School	43696747090608
School	43696746048953
School	43696746048961
School	43696746916472
School	43696746133888
School	43696746917249
School	43696746048987
School	43696746048995
School	43696746049001
School	43696747089618
School	43696746049019
School	43696746980429
School	43696746980494
School	43696746980502
School	43696746152219
School	43696746138861
School	43696746049027
School	43696746049035
School	43696746049043
School	43696826049068
School	43696826142517
School	43696826049076
School	43696826049084
School	43696826049092
School	43696826979462
School	43696826980387
School	43696826049100
School	43696820138271
School	43696906049118
School	43696906049126
School	43696906049142
School	43696906980437
School	43696907083058
School	43696906049167
School	43696906049175
School	43696906049183
School	43696906049191
School	43696906049209
School	43696906049217
School	43696906049225
School	43696906049233
School	43696906049266
School	43696906049274
School	43696906925929
School	43696906049282
School	43696906980536
School	43696907102759
School	43696906202956
School	43696906923825
School	43696906100630
School	43696906049159
School	43697086049290
School	43697080117341
School	43697086049308
School	43697087103229
School	43697086992325
School	43697086049316
School	43697087101389
School	43697086132054
School	43697086049324
School	43697086049332
School	43697086049340
School	43697086049357
School	43697086049365
School	43697086137632
School	43697086148142
School	43697086049373
School	43697086049381
School	43697087034713
School	43697087104136
School	43697086904932
School	43697086049399
School	43697086913768
School	43697086049407
School	43697086049415
School	43697086049423
School	43697080121392
School	43697086049431
School	43697086910269
School	43697086917025
School	43697086132062
School	43697086203152
School	43697086141311
School	43697086156699
School	43697086049449
School	43697086049456
School	43697249011644
School	43697246049472
School	43697247024185
School	43697246049480
School	43697246049498
School	43697246049506
School	43697247102197
School	43697246102727
School	43697246049514
School	43697249011768
School	43697246116701
School	43697246049522
School	44697326049563
School	44697576049571
School	44697577087208
School	44697656114102
School	44697656049589
School	44697656049597
School	44697656049605
School	44697656118673
School	44697656113559
School	44697650121335
School	44697650100388
School	44697656980098
School	44697736049613
School	44697816049621
School	44697996049829
School	44697996049639
School	44697996117253
School	44697996049654
School	44697996049662
School	44697996049670
School	44697996147516
School	44697996049696
School	44697996049704
School	44697996049712
School	44697990102673
School	44697996049720
School	44697997060932
School	44697996049738
School	44697996049746
School	44697996980064
School	44697996108138
School	44697996956569
School	44697996153720
School	44697990102665
School	44697996049779
School	44697996902456
School	44697996049795
School	44697996138812
School	44697996108146
School	44697996049803
School	44697996144885
School	44697997096902
School	44697996911861
School	44697996049811
School	44697996119077
School	44698076049837
School	44698077102999
School	44698077102437
School	44698077100217
School	44698076049845
School	44698076109946
School	44698076049852
School	44698077052921
School	44698156049860
School	44698156093116
School	44698156049878
School	44698150112946
School	44698157102395
School	44698156049886
School	44698156203269
School	44698156988018
School	44698156049894
School	44698156980049
School	44698156049902
School	44698157010200
School	44698156049910
School	44698157083306
School	44698156108203
School	44698156900088
School	44698156204960
School	44698156902472
School	44698157103534
School	44698156049928
School	44698236156798
School	44104476154892
School	44104476068407
School	44754326931158
School	44754326049936
School	44754326147417
School	44754326138895
School	44754326049951
School	44698316049936
School	44698316049944
School	44698316049951
School	44698496049969
School	44698496980023
School	44698496111421
School	44698496904999
School	44698496066542
School	44698497086317
School	44698490126920
School	44698496049977
School	44698496980080
School	44698496917033
School	44698496049985
School	44698497091663
School	44698496916779
School	45698646050066
School	45698726155006
School	45698726050074
School	45698726117105
School	45698726140206
School	45698727089725
School	45698806050082
School	45698806113260
School	45698806119333
School	45698806119325
School	45698986050090
School	45698986050108
School	45699066050116
School	45699140112268
School	45699147057276
School	45699146050132
School	45699146050124
School	45699144530184
School	45699147101751
School	45699147104227
School	45699140126029
School	45699146205488
School	45699146050140
School	45699146114144
School	45699146980148
School	45699147049141
School	45699140110924
School	45699140135624
School	45699146050157
School	45699226050165
School	45699486050181
School	45699486121032
School	45699480101113
School	45699486117857
School	45699480134122
School	45699480139543
School	45699486153977
School	45699550107243
School	45699550121640
School	45699550128959
School	45699556050199
School	45699550111393
School	45699556144984
School	45699556204226
School	45699556156269
School	45699556137772
School	45699556050207
School	45699716050215
School	45699717045198
School	45699716111470
School	45699716113567
School	45699716915631
School	45699716137756
School	45699716050223
School	45699716940852
School	45699716050231
School	45699717010309
School	45699716155915
School	45699716999692
School	45699716993828
School	45699716114334
School	45699710135830
School	45699716050249
School	45699716980106
School	45699710135848
School	45699710132175
School	45699716050256
School	45699716050264
School	45699710122994
School	45699717090830
School	45699896050272
School	45699896119382
School	45699896993299
School	45699896050280
School	45699896119390
School	45699896050298
School	45699897098403
School	45699896050306
School	45699976050322
School	45752676050066
School	45752676050090
School	45752676050116
School	45752676119267
School	45752676050561
School	45752676050579
School	45752676117840
School	45752670115345
School	45752670113407
School	45752670110221
School	45752676050587
School	45752676154165
School	45700036050330
School	45700116151005
School	45700110112656
School	45700116115737
School	45700116050348
School	45700116097703
School	45700117101421
School	45700296050355
School	45700296050363
School	45700296050371
School	45700376050389
School	45700376158562
School	45700456050397
School	45700456100416
School	45700457079163
School	45700457088206
School	45700526050405
School	45737006050173
School	45737006050413
School	45700786050421
School	45700786141246
School	45700866050439
School	45700866940886
School	45700946155105
School	45700946151021
School	45700946114508
School	45700946050447
School	45700946050454
School	45701106119572
School	45701106097711
School	45701106050462
School	45701106050470
School	45701106120323
School	45701107082555
School	45701106050488
School	45701106050496
School	45701106050504
School	45701106050512
School	45701106117931
School	45701104530291
School	45701106117147
School	45701106150346
School	45701106156103
School	45701106050520
School	45701107094154
School	45701106116925
School	45701100135889
School	45701104530341
School	45701106050538
School	45701106137749
School	45701106101612
School	45701106980155
School	45701104530325
School	45104540111674
School	45104540132944
School	45701516050553
School	45701516050561
School	45701516050579
School	45701516050587
School	45701286132096
School	45701286203616
School	45701286050546
School	45701286139976
School	45701366116990
School	45701690137117
School	45701690134031
School	45701690136440
School	45701696050595
School	46701776050611
School	46701776050629
School	46701776050603
School	46701776050645
School	47701856050652
School	47701936050660
School	47736846050702
School	47736846050843
School	47736846114607
School	47702016050678
School	47702196050686
School	47702276115141
School	47702276050694
School	47702270126052
School	47702436050710
School	47702436070809
School	47702436156236
School	47702436114995
School	47702846050736
School	47702926068175
School	47702926050744
School	47702924730180
School	47702926050918
School	47703186050769
School	47703266114797
School	47703266050777
School	47703346050785
School	47703346115893
School	47703340116632
School	47703426050793
School	47703596050736
School	47703596050801
School	47703676050819
School	47703756050827
School	47703836050835
School	47704096050850
School	47704096093280
School	47704096050868
School	47704176115075
School	47704176050876
School	47704257071590
School	47704256115489
School	47704256114425
School	47704257095615
School	47704257084635
School	47704256151757
School	47704256050884
School	47704256115497
School	47704256050892
School	47704250131102
School	47704414730180
School	47704416050918
School	47764550101873
School	47764556050728
School	47764556050751
School	47764556050900
School	47704586050926
School	47704826050934
School	47704827093073
School	47704826050942
School	47704826114417
School	47704820118166
School	47704906137780
School	47704906050959
School	47705087072424
School	47705086067136
School	47705080115006
School	47705086050967
School	47705086050975
School	47705087091937
School	47705087094147
School	47705086980189
School	47705086119259
School	48705246141790
School	48705246106462
School	48705246050991
School	48705246111165
School	48705246051007
School	48705246051015
School	48705246982052
School	48705326051049
School	48705320122267
School	48705326120240
School	48705326051031
School	48705327078066
School	48705326110282
School	48705400115659
School	48705406911275
School	48705406051056
School	48705406051064
School	48705406109136
School	48705406051072
School	48705406150841
School	48705406051098
School	48705400113092
School	48705406051106
School	48705406109128
School	48705400133595
School	48705406051148
School	48705406051155
School	48705400112912
School	48705406051163
School	48705406051171
School	48705406067144
School	48705407102601
School	48705406982037
School	48705406051197
School	48705406155709
School	48705406111405
School	48705406133193
School	48705406051205
School	48705406051213
School	48705406115752
School	48705406106405
School	48705406137798
School	48705406152433
School	48705400113084
School	48705406908412
School	48705407081995
School	48705406100754
School	48705406051221
School	48705406051239
School	48705407098627
School	48705406133755
School	48705406051247
School	48705407062920
School	48705406051122
School	48705400112664
School	48705656103154
School	48705656051254
School	48705656111652
School	48705656068290
School	48705656051270
School	48705736051288
School	48705730122523
School	48705737081938
School	48705736109672
School	48705737079155
School	48705736110241
School	48705736051296
School	48705736051304
School	48705736051312
School	48705736093405
School	48705736051320
School	48705736051338
School	48705736051346
School	48705736109094
School	48705730129494
School	48705736051353
School	48705737023005
School	48705736097950
School	48705736132112
School	48705737080062
School	48705736097943
School	48705730133553
School	48705736051361
School	48705736982078
School	48705816158570
School	48705816051379
School	48705816051387
School	48705810134262
School	48705816051429
School	48705816051403
School	48705816051411
School	48705816116735
School	48705816071302
School	48705816051445
School	48705816066211
School	48705816107684
School	48705816099667
School	48705816051452
School	48705816051460
School	48705816051478
School	48705816051486
School	48705816051395
School	48705816110134
School	48705816051494
School	48705816051502
School	48705816051510
School	48705816051437
School	48705816051528
School	48705817043714
School	48705816150296
School	48705816051536
School	48705816132146
School	48705817104458
School	48705816982045
School	48705817010598
School	48705816982060
School	48705816051544
School	48705810115469
School	49705996051577
School	49706156051585
School	49706156051593
School	49706156115695
School	49706156150445
School	49706150113506
School	49706236149033
